Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Datos Personales/input_Para el recojo de tu compra se necesi_9b4583""), ""1"")",Firefox 133.0,,,27-11-2024 23:35:20,27-11-2024 23:35:21,"0,870s",PASSED
"setText(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Datos Personales/input_Para el recojo de tu compra se necesi_cbc9dd""), ""1"")",Firefox 133.0,,,27-11-2024 23:35:21,27-11-2024 23:35:22,"0,874s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Datos Personales/div_Aceptar""))",Firefox 133.0,,,27-11-2024 23:35:22,27-11-2024 23:35:22,"0,670s",PASSED
"scrollToElement(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Datos Personales/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 23:35:22,27-11-2024 23:35:24,"1,583s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Datos Personales/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 23:35:24,27-11-2024 23:35:24,"0,538s",PASSED
"callTestCase(findTestCase(""5.Empaques/3.Pago-Empaques/Pago-exitoso""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 23:35:24,27-11-2024 23:35:26,"1,295s",PASSED
,,,,,,,
Test Cases/5.Empaques/4.Positivas/Comprar Empaques - DNI - Tienda,Firefox 133.0,,,27-11-2024 23:35:26,27-11-2024 23:35:41,"15,180s",FAILED
"callTestCase(findTestCase(""5.Empaques/1.Inicio-Empaques/Inicio-cajas""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 23:35:26,27-11-2024 23:35:40,"14,019s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Confirma tus datos/img_Envo de documentoscon un peso mximo de__8aba39""))",Firefox 133.0,,,27-11-2024 23:35:40,27-11-2024 23:35:41,"0,553s",PASSED
"click(findTestObject(""Comprar Empaques/Page_Olva Courier  Confirma tus datos/button_Cerrar_2""))",Firefox 133.0,,,27-11-2024 23:35:41,27-11-2024 23:35:41,"0,358s",FAILED
,,,,,,,
Test Cases/5.Empaques/4.Positivas/Comprar Empaques - Olvacorp,Firefox 133.0,,,27-11-2024 23:35:41,27-11-2024 23:35:58,"16,767s",FAILED
"callTestCase(findTestCase(""5.Empaques/1.Inicio-Empaques/Inicio-cajas""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 23:35:41,27-11-2024 23:35:57,"15,628s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Confirma tus datos/img_Envo de documentoscon un peso mximo de__8aba39""))",Firefox 133.0,,,27-11-2024 23:35:57,27-11-2024 23:35:57,"0,553s",PASSED
"click(findTestObject(""Comprar Empaques/Page_Olva Courier  Confirma tus datos/button_Cerrar_2""))",Firefox 133.0,,,27-11-2024 23:35:57,27-11-2024 23:35:58,"0,334s",FAILED
,,,,,,,
Test Cases/5.Empaques/4.Positivas/Comprar Empaques - RUC - Tienda,Firefox 133.0,,,27-11-2024 23:35:58,27-11-2024 23:36:14,"16,659s",FAILED
"callTestCase(findTestCase(""5.Empaques/1.Inicio-Empaques/Inicio-cajas""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 23:35:58,27-11-2024 23:36:13,"15,506s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Olva Courier  Confirma tus datos/img_Envo de documentoscon un peso mximo de__8aba39""))",Firefox 133.0,,,27-11-2024 23:36:13,27-11-2024 23:36:14,"0,662s",PASSED
"click(findTestObject(""Comprar Empaques/Page_Olva Courier  Confirma tus datos/button_Cerrar_2""))",Firefox 133.0,,,27-11-2024 23:36:14,27-11-2024 23:36:14,"0,287s",FAILED
,,,,,,,
Test Cases/5.Empaques/4.Positivas/Empaques AIMO,Firefox 133.0,,,27-11-2024 23:36:14,27-11-2024 23:36:53,"38,908s",PASSED
"openBrowser("""")",Firefox 133.0,,,27-11-2024 23:36:15,27-11-2024 23:36:32,"17,146s",PASSED
"navigateToUrl(""https://app.aimo.co"")",Firefox 133.0,,,27-11-2024 23:36:32,27-11-2024 23:36:38,"6,420s",PASSED
maximizeWindow(STOP_ON_FAILURE),Firefox 133.0,,,27-11-2024 23:36:38,27-11-2024 23:36:39,"0,322s",PASSED
"setText(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/input_Ingresar_MuiInputBase-input MuiInput-input""), ""fulfillment@olva.com.pe"")",Firefox 133.0,,,27-11-2024 23:36:39,27-11-2024 23:36:41,"2,632s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/input_Ingresar_MuiInputBase-input MuiInput-_643b93""), STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 23:36:41,27-11-2024 23:36:42,"0,656s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/input_Ingresar_MuiInputBase-input MuiInput-_643b93""), ""NEzHLWrOQcYvsbSxoLQLQw=="")",Firefox 133.0,,,27-11-2024 23:36:42,27-11-2024 23:36:43,"0,712s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/button_Iniciar sesin""))",Firefox 133.0,,,27-11-2024 23:36:43,27-11-2024 23:36:43,"0,730s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/svg_Ver tienda_sc-AykKH LFzel""))",Firefox 133.0,,,27-11-2024 23:36:43,27-11-2024 23:36:47,"3,380s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/a_Ver tienda_sc-LzLqK fSTtFv""))",Firefox 133.0,,,27-11-2024 23:36:47,27-11-2024 23:36:47,"0,639s",PASSED
"click(findTestObject(""Object Repository/Comprar Empaques/Page_Aimo Dashboard/checkbox_AIMO""), STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 23:36:47,27-11-2024 23:36:49,"1,737s",PASSED
"verifyTextPresent(""S/. 0"", false)",Firefox 133.0,,,27-11-2024 23:36:49,27-11-2024 23:36:51,"2,350s",PASSED
"verifyTextPresent(""S/. 0.00"", false)",Firefox 133.0,,,27-11-2024 23:36:51,27-11-2024 23:36:53,"1,862s",PASSED
